,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,served_pre_accuracy,post-QoS,algorithm,QoS,mc_run
942,12,0.5,0.0,22,0.14327001571655273,0,982,614,False,True,jetson,AlexNet,0.2,0.56522,0.7783649921417236,EGP,0.959606171503125,6
943,13,0.5,0.0,23,0.10858440399169922,0,432,432,False,True,jetson,AlexNet,0.2,0.56522,0.7957077980041504,EGP,0.959606171503125,6
944,14,0.5,0.0,24,0.12192511558532715,0,410,660,False,True,jetson,AlexNet,0.2,0.56522,0.7890374422073364,EGP,0.959606171503125,6
945,15,0.5,0.0,25,0.1590251922607422,0,773,631,False,True,jetson,AlexNet,0.2,0.56522,0.7704874038696289,EGP,0.959606171503125,6
946,16,0.5,0.0,26,0.17081046104431152,0,847,586,False,True,jetson,AlexNet,0.2,0.56522,0.7645947694778442,EGP,0.959606171503125,6
947,17,0.5,0.0,27,0.16515564918518066,0,613,541,False,True,jetson,AlexNet,0.2,0.56522,0.7674221754074096,EGP,0.959606171503125,6
948,18,0.5,0.0,28,0.17454814910888672,0,396,397,False,True,jetson,AlexNet,0.2,0.56522,0.7627259254455566,EGP,0.959606171503125,6
949,19,0.5,0.0,29,0.14536738395690918,0,422,422,False,True,jetson,AlexNet,0.2,0.56522,0.7773163080215454,EGP,0.959606171503125,6
950,20,1.0,0.5,0,0.283827543258667,3,732,732,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
951,21,1.0,0.5,1,0.17996525764465332,3,848,848,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
952,22,1.0,0.5,2,0.12941551208496094,3,602,702,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
953,23,1.0,0.5,3,0.14751029014587402,3,979,972,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
954,24,1.0,0.5,4,0.17466497421264648,3,685,685,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
955,25,1.0,0.5,5,0.16634464263916016,3,3,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
956,26,1.0,0.5,6,0.18834614753723145,3,847,847,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
957,27,1.0,0.5,7,0.1598372459411621,3,994,994,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
958,28,1.0,0.5,8,0.12366104125976562,3,930,930,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
959,29,1.0,0.5,9,0.11843204498291016,3,819,819,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,6
960,0,1.0,0.0,10,0.29746079444885254,3,173,173,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7512696027755738,AGP,0.8098070827125,6
961,1,1.0,0.0,11,0.32333850860595703,3,74,74,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7383307456970215,AGP,0.8098070827125,6
962,2,1.0,0.0,12,0.23515987396240234,3,222,222,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7824200630187989,AGP,0.8098070827125,6
963,3,1.0,0.0,13,0.2312145233154297,3,185,193,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7843927383422852,AGP,0.8098070827125,6
964,4,1.0,0.0,14,0.20957255363464355,3,12,12,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7952137231826782,AGP,0.8098070827125,6
965,5,1.0,0.0,15,0.21783733367919922,3,22,22,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7910813331604004,AGP,0.8098070827125,6
966,6,1.0,0.0,16,0.21398544311523438,3,8,8,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7930072784423828,AGP,0.8098070827125,6
967,7,1.0,0.0,17,0.23038125038146973,3,164,164,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7848093748092652,AGP,0.8098070827125,6
968,8,1.0,0.0,18,0.18903374671936035,3,133,133,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8054831266403198,AGP,0.8098070827125,6
969,9,1.0,0.0,19,0.2026500701904297,3,67,67,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7986749649047852,AGP,0.8098070827125,6
970,10,0.5,0.0,20,0.2736330032348633,0,621,559,False,True,jetson,AlexNet,0.2,0.56522,0.7131834983825683,AGP,0.959606171503125,6
971,11,0.5,0.0,21,0.23386478424072266,0,866,621,False,True,jetson,AlexNet,0.2,0.56522,0.7330676078796386,AGP,0.959606171503125,6
972,12,0.5,0.0,22,0.18772244453430176,0,982,614,False,True,jetson,AlexNet,0.2,0.56522,0.7561387777328491,AGP,0.959606171503125,6
973,13,0.5,0.0,23,0.1630687713623047,0,432,432,False,True,jetson,AlexNet,0.2,0.56522,0.7684656143188476,AGP,0.959606171503125,6
974,14,0.5,0.0,24,0.16617345809936523,0,410,660,False,True,jetson,AlexNet,0.2,0.56522,0.7669132709503174,AGP,0.959606171503125,6
975,15,0.5,0.0,25,0.15171217918395996,0,773,631,False,True,jetson,AlexNet,0.2,0.56522,0.77414391040802,AGP,0.959606171503125,6
976,16,0.5,0.0,26,0.13927531242370605,0,847,586,False,True,jetson,AlexNet,0.2,0.56522,0.780362343788147,AGP,0.959606171503125,6
977,17,0.5,0.0,27,0.14429831504821777,0,613,541,False,True,jetson,AlexNet,0.2,0.56522,0.7778508424758911,AGP,0.959606171503125,6
978,18,0.5,0.0,28,0.13192081451416016,0,396,397,False,True,jetson,AlexNet,0.2,0.56522,0.7840395927429199,AGP,0.959606171503125,6
979,19,0.5,0.0,29,0.14090371131896973,0,422,422,False,True,jetson,AlexNet,0.2,0.56522,0.7795481443405151,AGP,0.959606171503125,6
980,20,1.0,0.5,0,0.2682154178619385,3,732,732,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
981,21,1.0,0.5,1,0.321561336517334,3,848,848,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
982,22,1.0,0.5,2,0.20854711532592773,3,602,702,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
983,23,1.0,0.5,3,0.2329239845275879,3,979,972,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
984,24,1.0,0.5,4,0.22328853607177734,3,685,685,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
985,25,1.0,0.5,5,0.13995027542114258,3,3,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
986,26,1.0,0.5,6,0.13973093032836914,3,847,847,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
987,27,1.0,0.5,7,0.1461353302001953,3,994,994,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
988,28,1.0,0.5,8,0.1326918601989746,3,930,930,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
989,29,1.0,0.5,9,0.1170949935913086,3,819,819,True,False,jetson2,MobileNet,0.8,0.71878,0.9,AGP,0.8098070827125,6
990,0,1.0,0.0,10,0.2361750602722168,3,173,173,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7319124698638916,Knapsack,0.8098070827125,6
991,1,1.0,0.0,11,0.25602030754089355,3,74,74,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7219898462295532,Knapsack,0.8098070827125,6
992,2,1.0,0.0,12,0.19304847717285156,3,222,222,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7534757614135742,Knapsack,0.8098070827125,6
993,3,1.0,0.0,13,0.22742271423339844,3,185,193,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7362886428833008,Knapsack,0.8098070827125,6
994,4,1.0,0.0,14,0.2290666103363037,3,12,12,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7354666948318481,Knapsack,0.8098070827125,6
995,5,1.0,0.0,15,0.2507057189941406,3,22,22,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7246471405029297,Knapsack,0.8098070827125,6
996,6,1.0,0.0,16,0.2245035171508789,3,8,8,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7377482414245605,Knapsack,0.8098070827125,6
997,7,1.0,0.0,17,0.2060554027557373,3,164,164,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7469722986221313,Knapsack,0.8098070827125,6
998,8,1.0,0.0,18,0.20273780822753906,3,133,133,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7486310958862304,Knapsack,0.8098070827125,6
999,9,1.0,0.0,19,0.18624305725097656,3,67,67,True,True,rpi4-1,MobileNet,0.7,0.71878,0.7568784713745117,Knapsack,0.8098070827125,6
1000,10,0.5,0.0,20,0.1891026496887207,3,515,559,False,True,jetson,MobileNet,0.7,0.71878,0.9054486751556396,Knapsack,0.9504170827125,6
1001,11,0.5,0.0,21,0.18192291259765625,3,621,621,False,True,jetson,MobileNet,0.7,0.71878,0.9090385437011719,Knapsack,0.9504170827125,6
1002,12,0.5,0.0,22,0.15499520301818848,3,851,614,False,True,jetson,MobileNet,0.7,0.71878,0.9225023984909058,Knapsack,0.9504170827125,6
1003,13,0.5,0.0,23,0.1055753231048584,3,432,432,False,True,jetson,MobileNet,0.7,0.71878,0.9472123384475708,Knapsack,0.9504170827125,6
1004,14,0.5,0.0,24,0.12486791610717773,3,410,660,False,True,jetson,MobileNet,0.7,0.71878,0.9375660419464111,Knapsack,0.9504170827125,6
1005,15,0.5,0.0,25,0.1233830451965332,3,631,631,False,True,jetson,MobileNet,0.7,0.71878,0.9383084774017334,Knapsack,0.9504170827125,6
1006,16,0.5,0.0,26,0.14077377319335938,3,586,586,False,True,jetson,MobileNet,0.7,0.71878,0.9296131134033203,Knapsack,0.9504170827125,6
1007,17,0.5,0.0,27,0.12572932243347168,3,722,541,False,True,jetson,MobileNet,0.7,0.71878,0.9371353387832642,Knapsack,0.9504170827125,6
1008,18,0.5,0.0,28,0.13759684562683105,3,396,397,False,True,jetson,MobileNet,0.7,0.71878,0.9312015771865845,Knapsack,0.9504170827125,6
1009,19,0.5,0.0,29,0.15849995613098145,3,422,422,False,True,jetson,MobileNet,0.7,0.71878,0.9207500219345093,Knapsack,0.9504170827125,6
1010,20,1.0,0.5,0,0.20487451553344727,3,732,732,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1011,21,1.0,0.5,1,0.15601873397827148,3,848,848,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1012,22,1.0,0.5,2,0.3938770294189453,3,602,702,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1013,23,1.0,0.5,3,0.20505714416503906,3,979,972,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1014,24,1.0,0.5,4,0.16717529296875,3,685,685,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1015,25,1.0,0.5,5,0.17415094375610352,3,3,667,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1016,26,1.0,0.5,6,0.1514878273010254,3,847,847,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1017,27,1.0,0.5,7,0.11725282669067383,3,994,994,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1018,28,1.0,0.5,8,0.13160300254821777,3,930,930,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1019,29,1.0,0.5,9,0.14764761924743652,3,819,819,True,False,jetson2,MobileNet,0.7,0.71878,0.85,Knapsack,0.8098070827125,6
1020,0,1.0,0.0,10,0.31107473373413086,2,173,173,True,True,rpi4-1,GoogLeNet,0.8333333333333334,0.69778,0.7611292997996013,Random,0.7341957254281251,6
1021,1,1.0,0.0,11,0.34593915939331055,2,74,74,True,True,rpi4-1,GoogLeNet,0.8333333333333334,0.69778,0.7436970869700115,Random,0.7341957254281251,6
1022,2,1.0,0.0,12,0.21621203422546387,5,222,222,True,True,rpi4-1,SqueezeNet,0.8,0.58092,0.7918939828872681,Random,0.723631531590625,6
1023,3,1.0,0.0,13,0.300767183303833,2,185,193,True,True,rpi4-1,GoogLeNet,0.8333333333333334,0.69778,0.7662830750147502,Random,0.7341957254281251,6
1024,4,1.0,0.0,14,0.20520472526550293,3,12,12,True,True,rpi4-1,MobileNet,0.6,0.71878,0.6973976373672486,Random,0.8098070827125,6
1025,5,1.0,0.0,15,0.27756285667419434,4,22,22,True,True,rpi4-1,ResNet,1.0,0.69758,0.8612185716629028,Random,0.76534232088125,6
1026,6,1.0,0.0,16,0.6015994548797607,1,8,8,True,True,rpi4-1,DenseNet,0.6363636363636364,0.77138,0.5173820907419378,Random,0.48297776649687496,6
1027,7,1.0,0.0,17,0.6341171264648438,1,164,164,True,True,rpi4-1,DenseNet,0.6363636363636364,0.77138,0.5011232549493962,Random,0.48297776649687496,6
1028,8,1.0,0.0,18,0.2668914794921875,5,133,133,True,True,rpi4-1,SqueezeNet,0.8,0.58092,0.7665542602539063,Random,0.723631531590625,6
1029,9,1.0,0.0,19,0.24762368202209473,4,67,67,True,True,rpi4-1,ResNet,1.0,0.69758,0.8761881589889526,Random,0.76534232088125,6
1030,10,0.5,0.0,20,0.6147162914276123,1,575,559,False,True,jetson,DenseNet,0.6363636363636364,0.77138,0.6926418542861938,Random,0.597287766496875,6
1031,11,0.5,0.0,21,0.5483040809631348,1,621,621,False,True,jetson,DenseNet,0.6363636363636364,0.77138,0.7258479595184326,Random,0.597287766496875,6
1032,12,0.5,0.0,22,0.6768953800201416,1,598,614,False,True,jetson,DenseNet,0.6363636363636364,0.77138,0.6615523099899292,Random,0.597287766496875,6
1033,13,0.5,0.0,23,0.16657185554504395,4,432,432,False,True,jetson,ResNet,1.0,0.69758,0.916714072227478,Random,0.91655232088125,6
1034,14,0.5,0.0,24,0.24404406547546387,2,660,660,False,True,jetson,GoogLeNet,0.8333333333333334,0.69778,0.8779779672622681,Random,0.885305725428125,6
1035,15,0.5,0.0,25,0.6190247535705566,1,631,631,False,True,jetson,DenseNet,0.6363636363636364,0.77138,0.6904876232147217,Random,0.597287766496875,6
1036,16,0.5,0.0,26,0.14903998374938965,5,586,586,False,True,jetson,SqueezeNet,0.8,0.58092,0.9254800081253052,Random,0.933171531590625,6
1037,17,0.5,0.0,27,0.1441342830657959,3,722,541,False,True,jetson,MobileNet,0.6,0.71878,0.927932858467102,Random,0.9504170827125,6
1038,18,0.5,0.0,28,0.513477087020874,1,396,397,False,True,jetson,DenseNet,0.6363636363636364,0.77138,0.743261456489563,Random,0.597287766496875,6
1039,19,0.5,0.0,29,0.20401406288146973,2,422,422,False,True,jetson,GoogLeNet,0.8333333333333334,0.69778,0.8979929685592651,Random,0.885305725428125,6
1040,20,1.0,0.5,0,0.6170098781585693,1,732,732,True,False,jetson2,DenseNet,0.6363636363636364,0.77138,0.7596768791025335,Random,0.48297776649687496,6
1041,21,1.0,0.5,1,0.3008716106414795,2,848,848,True,False,jetson2,GoogLeNet,0.8333333333333334,0.69778,0.9166666666666667,Random,0.7341957254281251,6
1042,22,1.0,0.5,2,0.16140460968017578,5,743,702,True,False,jetson2,SqueezeNet,0.8,0.58092,0.9,Random,0.723631531590625,6
1043,23,1.0,0.5,3,0.5536799430847168,1,979,972,True,False,jetson2,DenseNet,0.6363636363636364,0.77138,0.7913418466394597,Random,0.48297776649687496,6
1044,24,1.0,0.5,4,0.6160120964050293,1,685,685,True,False,jetson2,DenseNet,0.6363636363636364,0.77138,0.7601757699793035,Random,0.48297776649687496,6
1045,25,1.0,0.5,5,0.22728180885314941,3,3,667,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Random,0.8098070827125,6
1046,26,1.0,0.5,6,0.5955374240875244,1,847,847,True,False,jetson2,DenseNet,0.6363636363636364,0.77138,0.7704131061380559,Random,0.48297776649687496,6
1047,27,1.0,0.5,7,0.1685314178466797,3,994,994,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Random,0.8098070827125,6
1048,28,1.0,0.5,8,0.1495203971862793,5,930,930,True,False,jetson2,SqueezeNet,0.8,0.58092,0.9,Random,0.723631531590625,6
1049,29,1.0,0.5,9,0.1236264705657959,3,819,819,True,False,jetson2,MobileNet,0.6,0.71878,0.8,Random,0.8098070827125,6
1050,0,1.0,0.0,10,0.2563338279724121,3,170,170,True,True,rpi4-1,MobileNet,0.8,0.71878,0.771833086013794,Optimal,0.8098070827125,7
1051,1,1.0,0.0,11,0.24455857276916504,3,100,100,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7777207136154175,Optimal,0.8098070827125,7
1052,2,1.0,0.0,12,0.19778656959533691,3,211,211,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8011067152023316,Optimal,0.8098070827125,7
1053,3,1.0,0.0,13,0.2251112461090088,3,325,309,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7874443769454956,Optimal,0.8098070827125,7
1054,4,1.0,0.0,14,0.23047971725463867,3,37,37,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7847601413726807,Optimal,0.8098070827125,7
1055,5,1.0,0.0,15,0.21352815628051758,3,324,324,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7932359218597412,Optimal,0.8098070827125,7
1056,6,1.0,0.0,16,0.24892544746398926,3,25,25,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7755372762680054,Optimal,0.8098070827125,7
1057,7,1.0,0.0,17,0.19924426078796387,3,164,164,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8003778696060181,Optimal,0.8098070827125,7
1058,8,1.0,0.0,18,0.18672633171081543,3,281,281,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8066368341445923,Optimal,0.8098070827125,7
1059,9,1.0,0.0,19,0.21725153923034668,3,25,25,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7913742303848267,Optimal,0.8098070827125,7
1060,10,1.0,0.5,0,0.3279106616973877,3,876,814,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1061,11,1.0,0.5,1,0.15063166618347168,3,668,668,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1062,12,1.0,0.5,2,0.16273283958435059,3,455,720,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1063,13,1.0,0.5,3,0.17458844184875488,3,707,707,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1064,14,1.0,0.5,4,0.1703033447265625,3,991,991,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1065,15,1.0,0.5,5,0.13988947868347168,3,906,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1066,16,1.0,0.5,6,0.1405620574951172,3,886,886,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1067,17,1.0,0.5,7,0.17577099800109863,3,987,987,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1068,18,1.0,0.5,8,0.1233205795288086,3,935,935,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1069,19,1.0,0.5,9,0.1148061752319336,3,803,803,True,False,jetson2,MobileNet,0.8,0.71878,0.9,Optimal,0.8098070827125,7
1070,20,0.5,0.0,20,0.26015257835388184,0,391,391,False,True,jetson,AlexNet,0.7,0.56522,0.8699237108230591,Optimal,0.959606171503125,7
1071,21,0.5,0.0,21,0.12124991416931152,0,640,640,False,True,jetson,AlexNet,0.7,0.56522,0.9393750429153442,Optimal,0.959606171503125,7
1072,22,0.5,0.0,22,0.1205141544342041,0,928,415,False,True,jetson,AlexNet,0.7,0.56522,0.939742922782898,Optimal,0.959606171503125,7
1073,23,0.5,0.0,23,0.13483262062072754,0,560,560,False,True,jetson,AlexNet,0.7,0.56522,0.9325836896896362,Optimal,0.959606171503125,7
1074,24,0.5,0.0,24,0.1435413360595703,0,655,655,False,True,jetson,AlexNet,0.7,0.56522,0.9282293319702148,Optimal,0.959606171503125,7
1075,25,0.5,0.0,25,0.12794899940490723,0,409,409,False,True,jetson,AlexNet,0.7,0.56522,0.9360255002975464,Optimal,0.959606171503125,7
1076,26,0.5,0.0,26,0.12815332412719727,0,535,535,False,True,jetson,AlexNet,0.7,0.56522,0.9359233379364014,Optimal,0.959606171503125,7
1077,27,0.5,0.0,27,0.12379288673400879,0,350,350,False,True,jetson,AlexNet,0.7,0.56522,0.9381035566329956,Optimal,0.959606171503125,7
1078,28,0.5,0.0,28,0.11840081214904785,0,439,399,False,True,jetson,AlexNet,0.7,0.56522,0.9407995939254761,Optimal,0.959606171503125,7
1079,29,0.5,0.0,29,0.15529203414916992,0,627,511,False,True,jetson,AlexNet,0.7,0.56522,0.922353982925415,Optimal,0.959606171503125,7
1080,0,1.0,0.0,10,0.24096274375915527,3,170,170,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7795186281204224,EGP,0.8098070827125,7
1081,1,1.0,0.0,11,0.1980729103088379,3,100,100,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8009635448455811,EGP,0.8098070827125,7
1082,2,1.0,0.0,12,0.20877933502197266,3,211,211,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7956103324890137,EGP,0.8098070827125,7
1083,3,1.0,0.0,13,0.20133543014526367,3,325,309,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7993322849273682,EGP,0.8098070827125,7
1084,4,1.0,0.0,14,0.2415916919708252,3,37,37,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7792041540145874,EGP,0.8098070827125,7
1085,5,1.0,0.0,15,0.23490381240844727,3,324,324,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7825480937957764,EGP,0.8098070827125,7
1086,6,1.0,0.0,16,0.19153213500976562,3,25,25,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8042339324951172,EGP,0.8098070827125,7
1087,7,1.0,0.0,17,0.16700959205627441,3,164,164,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8164952039718628,EGP,0.8098070827125,7
1088,8,1.0,0.0,18,0.18523287773132324,3,281,281,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8073835611343384,EGP,0.8098070827125,7
1089,9,1.0,0.0,19,0.18166542053222656,3,25,25,True,True,rpi4-1,MobileNet,0.8,0.71878,0.8091672897338867,EGP,0.8098070827125,7
1090,10,1.0,0.5,0,0.24308037757873535,3,876,814,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1091,11,1.0,0.5,1,0.18140077590942383,3,668,668,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1092,12,1.0,0.5,2,0.13348150253295898,3,455,720,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1093,13,1.0,0.5,3,0.16309905052185059,3,707,707,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1094,14,1.0,0.5,4,0.16992783546447754,3,991,991,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1095,15,1.0,0.5,5,0.12345194816589355,3,906,667,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1096,16,1.0,0.5,6,0.14796185493469238,3,886,886,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1097,17,1.0,0.5,7,0.13954997062683105,3,987,987,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1098,18,1.0,0.5,8,0.14490985870361328,3,935,935,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1099,19,1.0,0.5,9,0.12460589408874512,3,803,803,True,False,jetson2,MobileNet,0.8,0.71878,0.9,EGP,0.8098070827125,7
1100,20,0.5,0.0,20,0.3445258140563965,0,391,391,False,True,jetson,AlexNet,0.7,0.56522,0.8277370929718018,EGP,0.959606171503125,7
1101,21,0.5,0.0,21,0.12379956245422363,0,640,640,False,True,jetson,AlexNet,0.7,0.56522,0.9381002187728882,EGP,0.959606171503125,7
1102,22,0.5,0.0,22,0.12370061874389648,0,928,415,False,True,jetson,AlexNet,0.7,0.56522,0.9381496906280518,EGP,0.959606171503125,7
1103,23,0.5,0.0,23,0.1324164867401123,0,560,560,False,True,jetson,AlexNet,0.7,0.56522,0.9337917566299438,EGP,0.959606171503125,7
1104,24,0.5,0.0,24,0.1322777271270752,0,655,655,False,True,jetson,AlexNet,0.7,0.56522,0.9338611364364624,EGP,0.959606171503125,7
1105,25,0.5,0.0,25,0.11719489097595215,0,409,409,False,True,jetson,AlexNet,0.7,0.56522,0.9414025545120239,EGP,0.959606171503125,7
1106,26,0.5,0.0,26,0.1182699203491211,0,535,535,False,True,jetson,AlexNet,0.7,0.56522,0.9408650398254395,EGP,0.959606171503125,7
1107,27,0.5,0.0,27,0.1251683235168457,0,350,350,False,True,jetson,AlexNet,0.7,0.56522,0.9374158382415771,EGP,0.959606171503125,7
1108,28,0.5,0.0,28,0.11165094375610352,0,439,399,False,True,jetson,AlexNet,0.7,0.56522,0.9441745281219482,EGP,0.959606171503125,7
1109,29,0.5,0.0,29,0.12339115142822266,0,627,511,False,True,jetson,AlexNet,0.7,0.56522,0.9383044242858887,EGP,0.959606171503125,7
1110,0,1.0,0.0,10,0.8592891693115234,3,170,170,True,True,rpi4-1,MobileNet,0.8,0.71878,0.4703554153442383,AGP,0.8098070827125,7
1111,1,1.0,0.0,11,0.21370506286621094,3,100,100,True,True,rpi4-1,MobileNet,0.8,0.71878,0.7931474685668946,AGP,0.8098070827125,7
